"page_url","country_name","glide_id","dataset_date","page_name","title","img_url","url_1","url_2","url_3","url_4","url_5","url_6","n_product_links","notes","url_2_format","url_3_format","url_4_format","url_5_format","url_6_format","dataset_name","license_title","author","author_email","maintainer","maintainer_email","package_creator","private","methodology_other","caveats","license_other","methodology","dataset_source","license_id","owner_org","group_id","tag","tag_1","tag_2","tag_3","tag_4","file_name_1","file_name_2","file_name_3","file_name_4","file_name_5","file_name_6"
"http://www.unitar.org/unosat/node/44/1856?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Somalia","CE-2013-0710-SOM","2013-11-07","Structural Development, Afgooye Corridor, Somalia","Geodata of Structural Development, Afgooye Corridor, Somalia","http://maps.unosat.org/SO\CE20130710SOM/UNOSAT_A3_MetalRoofShelterDensity_07112013.jpg","http://maps.unosat.org/SO\CE20130710SOM/UNOSAT_A3_MetalRoofShelterDensity_07112013.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SO/CE20130710SOM/UNOSAT_CE20130710SOM.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected areas of likely IDP shelters within the Afgooye area using a time series of imagey from 12 February, 25 May, and 03 June 2013. UNOSAT analysis sought to provide information on the number of metal-roofed structures visible in the area and their changes beween 12 February and 3 June 2013. These structures and their changes relate to evictions and displacement in the Mogadishu area occurring throughout 2013. Metal-roofed structures appearing after 12 February 2013 were identified and are indicated on the map along with their relative density, and their presence is by far heaviest in the southeast corner of the analyzed area. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","ZIP",NA,NA,NA,NA,"geodata-of-structural-development-afgooye-corridor-somalia","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","som","Flood","CE-2013-0710-SOM","geodata","shapefiles","geodatabase","SO\CE20130710SOM/UNOSAT_A3_MetalRoofShelterDensity_07112013.pdf","unosat-maps/SO/CE20130710SOM/UNOSAT_CE20130710SOM.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1874?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Philippines","TC-2013-1108-PHL","2013-11-19","Damaged Structures in Julita, Leyte, Philippines","Geodata of Damaged Structures in Julita, Leyte, Philippines","http://maps.unosat.org/PH/TC20131108PHL/UNOSAT_A3__Capocaan_DamageAnalysis.jpg","http://maps.unosat.org/PH/TC20131108PHL/UNOSAT_A3_Julita_DamageAnalysis_Landscape.pdf","http://cern.ch/unosat-maps/PH/TC20131108PHL/TC20131108PHL_shp.zip","http://cern.ch/unosat-maps/PH/TC20131108PHL/TC20131108PHL.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected areas of destroyed structures and possible damaged structures in Julita, Leyte, Philippines. This analysis utilized satellite imagery acquired 11 November 2013 by the WorldView-1 satellite. Due to the resolution of the imagery and cloud coverage this damage analysis is an estimate of damaged structures and does not reflect the actual total of damaged structures in Julita. Based on initial review of the data and imagery it is however clear that the area depicted was almost completely destroyed by Typhoon Haiyan. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-damaged-structures-in-julita-leyte-philippines","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","phl","Flood","TC-2013-1108-PHL","geodata","shapefiles","geodatabase","UNOSAT_A3_Julita_DamageAnalysis_Landscape.pdf","unosat-maps/PH/TC20131108PHL/TC20131108PHL_shp.zip","unosat-maps/PH/TC20131108PHL/TC20131108PHL.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1875?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Philippines","TC-2013-1108-PHL","2013-11-19","Damaged Structures in Potot, Leyte, Philippines","Geodata of Damaged Structures in Potot, Leyte, Philippines","http://maps.unosat.org/PH/TC20131108PHL/UNOSAT_A3_Bentiqui_DamageAnalysis.jpg","http://maps.unosat.org/PH/TC20131108PHL/UNOSAT_A3_Potot_DamagAnalysis_Portrait.pdf","http://cern.ch/unosat-maps/PH/TC20131108PHL/TC20131108PHL_shp.zip","http://cern.ch/unosat-maps/PH/TC20131108PHL/TC20131108PHL.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected areas of destroyed structures and possible damaged structures in Potot, Leyte, Philippines. This analysis utilized satellite imagery acquired 11 November 2013 by the WorldView-1 satellite. Due to the resolution of the imagery and cloud coverage this damage analysis is an estimate of damaged structures and does not reflect the actual total of damaged structures in Potot. Based on initial review of the data and imagery it is however clear that the area depicted was almost completely destroyed by Typhoon Haiyan. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-damaged-structures-in-potot-leyte-philippines","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","phl","Flood","TC-2013-1108-PHL","geodata","shapefiles","geodatabase","UNOSAT_A3_Potot_DamagAnalysis_Portrait.pdf","unosat-maps/PH/TC20131108PHL/TC20131108PHL_shp.zip","unosat-maps/PH/TC20131108PHL/TC20131108PHL.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1876?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Philippines","TC-2013-1108-PHL","2013-11-19","Damaged Structures in Limon, Leyte, Philippines","Geodata of Damaged Structures in Limon, Leyte, Philippines","http://maps.unosat.org/PH/TC20131108PHL/UNOSAT_A3_Bentiqui_DamageAnalysis.jpg","http://maps.unosat.org/PH/TC20131108PHL/UNOSAT_A3_Limon_DamageAnalysis_AOI1.pdf","http://cern.ch/unosat-maps/PH/TC20131108PHL/TC20131108PHL_shp.zip","http://cern.ch/unosat-maps/PH/TC20131108PHL/TC20131108PHL.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected areas of destroyed structures and possible damaged structures in Limon, Philippines. This analysis represents satellite detected damaged shelters from WorldView-1 data acquired 11 November 2013. Due to the resolution of the imagery and cloud coverage this damage analysis is an estimate of damaged structures and does not reflect the actual total of damaged structures in Limon. Based on initial review of the data and imagery it is however clear that the area depicted was almost completely destroyed by Typhoon Haiyan. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-damaged-structures-in-limon-leyte-philippines","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","phl","Flood","TC-2013-1108-PHL","geodata","shapefiles","geodatabase","UNOSAT_A3_Limon_DamageAnalysis_AOI1.pdf","unosat-maps/PH/TC20131108PHL/TC20131108PHL_shp.zip","unosat-maps/PH/TC20131108PHL/TC20131108PHL.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1877?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Philippines","TC-2013-1108-PHL","2013-11-19","Damaged Structures in Cabolan, Leyte, Philippines","Geodata of Damaged Structures in Cabolan, Leyte, Philippines","http://maps.unosat.org/PH/TC20131108PHL/UNOSAT_A3_Bentiqui_DamageAnalysis.jpg","http://maps.unosat.org/PH/TC20131108PHL/UNOSAT_A3_Cabolan_DamageAnalysis_AOI2.pdf","http://cern.ch/unosat-maps/PH/TC20131108PHL/TC20131108PHL_shp.zip","http://cern.ch/unosat-maps/PH/TC20131108PHL/TC20131108PHL.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected areas of destroyed structures and possible damaged structures in Cabolan, Philippines. This analysis represents satellite detected damaged shelters from WorldView 1 data acquired 11 November 2013. Due to the resolution of the imagery and cloud coverage this damage analysis is an estimate of damaged structures and does not reflect the actual total of damaged structures in Cabolan. Based on initial review of the data and imagery it is however clear that the area depicted was almost completely destroyed by Typhoon Haiyan. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-damaged-structures-in-cabolan-leyte-philippines","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","phl","Flood","TC-2013-1108-PHL","geodata","shapefiles","geodatabase","UNOSAT_A3_Cabolan_DamageAnalysis_AOI2.pdf","unosat-maps/PH/TC20131108PHL/TC20131108PHL_shp.zip","unosat-maps/PH/TC20131108PHL/TC20131108PHL.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1903?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Somalia","CE-2013-0710-SOM","2014-01-02","Update 6: Reduction of Somali IDP Shelter Concentrations in Mogadishu, Somalia  (3 June 2013 - 24 November 2013)","Geodata of Update 6: Reduction of Somali IDP Shelter Concentrations in Mogadishu, Somalia  (3 June 2013 - 24 November 2013)","http://maps.unosat.org/SO/CE20130710SOM/REMAPPED_UNOSAT_CE20130710SOM_MogadishuIDP_24Nov2013_reportcover_v2.jpg","http://maps.unosat.org/SO/CE20130710SOM/REPORT_MogadishuCamp_Analysis_24November2013.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SO/CE20130710SOM/Mogadishu_20131124.zip",NA,NA,NA,NA,2,"Summary: A total of 324 spatially distinct IDP shelter concentrations were identified as of 24 November 2013 within Mogadishu, representing a decrease of 56 IDP sites since the last UNOSAT analysis which used an image from 13 June 2013. An estimate of the total number of IDP structures located in Mogadishu indicates a minimum figure of at least 55,000 mostly informal shelters. The number of IDP camps has significantly reduced in multiple areas of Mogadishu. This report is the sixth in a series of IDP analyses done by UNOSAT since 2011 and is based on a time-series analysis of shelter concentrations within the city of Mogadishu using multiple satellite images acquired between 30 March 2011 and 24 November 2013. This assessment has not yet been validated in the field. Please send feedback to UNITAR/UNOSAT.","ZIP",NA,NA,NA,NA,"geodata-of-update-6-reduction-of-somali-idp-shelter-concentrations-in-mogadishu-somalia--3-june-2013---24-november-2013","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","som","Flood","CE-2013-0710-SOM","geodata","shapefiles","geodatabase","REPORT_MogadishuCamp_Analysis_24November2013.pdf","unosat-maps/SO/CE20130710SOM/Mogadishu_20131124.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1907?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2013-0604-SYR","2014-01-10","Domiz Refugee Camp,  Duhok Governorate, Iraq","Geodata of Domiz Refugee Camp,  Duhok Governorate, Iraq","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Domiz_20131225.jpg","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Domiz_20131225.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Domiz_20131225_SHP.zip","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Domiz_20131225.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected shelters and other buildings at the Domiz refugee camp in Duhok Governorate, Iraq. As of 25 December 2013 a total of 9,367 standard shelters were detected, 990 improvised structures likely being used for shelter and other purposes, and 592 infrastructure and support buildings.  Domiz refugee camp is encircled by a fence that surrounds the perimeter of the camp and delineates the 149.76 hectares of the camp area. Areas that were in preparation of the ground for new construction as 21 July 2013, as 25 December 2013 contain a total of 584 new shelters (estimated). New expansion areas are also visible in the image as of 25 December 2013, indicating preparations are underway to accommodate increased numbers of refugees in the near future. This is a preliminary analysis and has not yet been validated in the field; structure locations subject to a spatial error margin of +/- three meters. Please send ground feedback to UNITAR/UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-domiz-refugee-camp--duhok-governorate-iraq","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Flood","CE-2013-0604-SYR","geodata","shapefiles","geodatabase","UNOSAT_A3_Domiz_20131225.pdf","unosat-maps/SY/CE20130604SYR/Domiz_20131225_SHP.zip","unosat-maps/SY/CE20130604SYR/Domiz_20131225.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1913","South Sudan","OT-2013-0511-SSD","2014-01-15","Doro Refugee Camp, Maban County, Upper Nile State, South Sudan","Geodata of Doro Refugee Camp, Maban County, Upper Nile State, South Sudan","http://maps.unosat.org/SS/OT20130511SSD/UNOSAT_OT20130511SSD_A3_DoroCamp_Landscape.jpg","http://maps.unosat.org/SS/OT20130511SSD/UNOSAT_OT20130511SSD_A3_DoroCamp_Landscape.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SS/OT20130511SSD/OT20130511SSD_SHP.zip","http://unosat-maps.web.cern.ch/unosat-maps/SS/OT20130511SSD/OT20130511SSD.gdb.zip",NA,NA,NA,3,"This map illustrates the Doro Refugee Camp in Maban County of Upper Nile State in South Sudan. Using high-resolution optical satellite imagery collected by the WorldView-2 satellite, UNOSAT located a total of 16,042 shelters and 421 non-shelter structures as of 14 December 2013. This is a 12% increase in number of shelters since the previous UNOSAT analysis of Doro camp which used an image from 13 January 2013 and located 14,288 shelters and 202 non-shelter structures. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-doro-refugee-camp-maban-county-upper-nile-state-south-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Flood","OT-2013-0511-SSD","geodata","shapefiles","geodatabase","UNOSAT_OT20130511SSD_A3_DoroCamp_Landscape.pdf","unosat-maps/SS/OT20130511SSD/OT20130511SSD_SHP.zip","unosat-maps/SS/OT20130511SSD/OT20130511SSD.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1918?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2013-0604-SYR","2014-01-17","Update 2: Al Azraq Refugee Camp,  Az Zarqa Governorate, Jordan","Geodata of Update 2: Al Azraq Refugee Camp,  Az Zarqa Governorate, Jordan","http://maps.unosat.org/SY\CE20130604SYR/UNOSAT_A3_AlAzraq_20131228.jpg","http://maps.unosat.org/SY\CE20130604SYR/UNOSAT_A3_AlAzraq_20131228.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Azraq_20131228_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Azraq_20131228_gdb.zip",NA,NA,NA,3,"This map illustrates the refugee camp currently under construction in Al Azraq, Jordan using an image collected by the WorldView-2 satellite on 28 December 2013. As of 28 December 2013 a total of 3,174 structures were detected in the camp, 2,431 infrastructure and support buildings and 743 tent structures. Preparations are continuing so as to accommodate additional incoming refugees. The previous analysis done by UNOSAT using an image from 14 September 2013 detected a total of 2,689 infrastructure, support buildings and shelters. This is an increase of approximately 18%. Paved and unpaved roads have likewise increased significantly and define the transportation network in and around the camp. Water and sanitation services are also under development in multiple camp zones suitable for supporting thousands of proximate shelters. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-update-2-al-azraq-refugee-camp--az-zarqa-governorate-jordan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Flood","CE-2013-0604-SYR","geodata","shapefiles","geodatabase","SY\CE20130604SYR/UNOSAT_A3_AlAzraq_20131228.pdf","unosat-maps/SY/CE20130604SYR/Azraq_20131228_shp.zip","unosat-maps/SY/CE20130604SYR/Azraq_20131228_gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1928?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2013-0604-SYR","2014-02-03","Update: Al Zaatari Refugee Camp, Mafraq Governorate, Jordan","Geodata of Update: Al Zaatari Refugee Camp, Mafraq Governorate, Jordan","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Update_AlZaatariCamp_Landscape_20140107.jpg","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Update_AlZaatariCamp_Landscape_20140107.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Al_Zaatari_20140107_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Al_Zaatari_20140107.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected shelters and other buildings at the Al Zaatari refugee camp in Mafraq Governorate, Jordan. As of 7 January 2014 a total of 28,093 shelters were detected as well as 1,735 infrastructure and support buildings within the 531.8 hectares of the camp. Between 30 September 2013 and 7 January 2014, a total of 4,982 shelters closed or were moved, and a total of 6,868 shelters were constructed, and the number of shelters has thus increased by about 2,171 since the previous UNITAR/UNOSAT assessment. This indicates an approximate 8.4% increase in the number of shelters between 30 September 2013 and 7 January 2014. This is a preliminary analysis and has not yet been validated in the field; structure locations subject to a spatial error margin of +/- three meters. Shelters grouped under plastic sheeting were estimated by average household size and may be a source of error. Please send ground feedback to UNITAR/UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-update-al-zaatari-refugee-camp-mafraq-governorate-jordan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Flood","CE-2013-0604-SYR","geodata","shapefiles","geodatabase","UNOSAT_A3_Update_AlZaatariCamp_Landscape_20140107.pdf","unosat-maps/SY/CE20130604SYR/Al_Zaatari_20140107_shp.zip","unosat-maps/SY/CE20130604SYR/Al_Zaatari_20140107.gdb.zip",NA,NA,NA
